note_file,note_line,ref_kind,ref_file,ref_line_start,ref_line_end,ref_symbol,context
models/ADCIRC/source-analysis/adcirc-3d-mode.md,72,symbol,,,,Eqnstate,| `Eqnstate` | EOS | Code lines |
models/ADCIRC/source-analysis/adcirc-3d-mode.md,74,file-line,vsmy.F,4061,,,| `1` | Simple linear (Mellor / Cushman-Roisin) | `vsmy.F:4061` |
models/ADCIRC/source-analysis/adcirc-3d-mode.md,84,file-line,timestep.F,1121,,,"Internal (3D shear): `VSSOL()` (`timestep.F:1121`), called only when `C3DVS=.TRUE.`."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,88,file-line,timestep.F,1125,,,"c pressure terms loaded into `MOM_LV_X`, aliased as `BTP` (`timestep.F:1125`, `global_3dvs.F:94`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,88,file-line,global_3dvs.F,94,,,"aded into `MOM_LV_X`, aliased as `BTP` (`timestep.F:1125`, `global_3dvs.F:94`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,88,symbol,,,,MOM_LV_X,"Before VSSOL, barotropic pressure terms loaded into `MOM_LV_X`, aliased as `BTP` (`timestep.F:1125`, `global_3dvs.F:94`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,88,symbol,,,,BTP,"arotropic pressure terms loaded into `MOM_LV_X`, aliased as `BTP` (`timestep.F:1125`, `global_3dvs.F:94`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,90,symbol,,,,Qkp1,"After internal solve, `Qkp1` vertically integrated for:"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,94,file-line,vsmy.F,1168,,,- Velocity dispersion terms (passed back to external) (`vsmy.F:1168`).
models/ADCIRC/source-analysis/adcirc-3d-mode.md,102,file-line,gwce.F,780,,,"If `C3D=.FALSE.`, dispersion averages zeroed (`gwce.F:780`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,105,file-line,gwce.F,1196,,,"For 3D mode (`gwce.F:1196, 1283, 1405, 1450`):"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,112,file-line,timestep.F,2150,2355,," profiles `BPG`, depth-integrated `VIDBCPDXOH/VIDBCPDYOH` (`timestep.F:2150-2355`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,112,symbol,,,,BCP,"- `BPG3D()` computes vertical baroclinic pressure `BCP`, profiles `BPG`, depth-integrated `VIDBCPDXOH/VIDBCPDYOH` ("
models/ADCIRC/source-analysis/adcirc-3d-mode.md,112,symbol,,,,BPG,"3D()` computes vertical baroclinic pressure `BCP`, profiles `BPG`, depth-integrated `VIDBCPDXOH/VIDBCPDYOH` (`timestep.F:2150"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,116,file-line,read_input.F,5235,,,"ertical eddy viscosity controlled by `IEVC, EVMin, EVCon` (`read_input.F:5235`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,118,symbol,,,,IEVC,| `IEVC` | Profile |
models/ADCIRC/source-analysis/adcirc-3d-mode.md,121,file-line,vsmy.F,1823,,," Empirical: constant, `ω H²`, `κ u* z`, `H Uavg`, `Uavg²` (`vsmy.F:1823, 1840, 1870, 1931, 1983`) |"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,122,file-line,vsmy.F,2035,,,"| `50, 51` | **MY2.5 quasi-equilibrium** (`vsmy.F:2035, 2403`) |"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,127,file-line,vsmy.F,2740,,,- Stratification through `SIGT` gradients; shear from `Q` (`vsmy.F:2740`).
models/ADCIRC/source-analysis/adcirc-3d-mode.md,127,symbol,,,,SIGT,- Stratification through `SIGT` gradients; shear from `Q` (`vsmy.F:2740`).
models/ADCIRC/source-analysis/adcirc-3d-mode.md,135,file-line,read_input.F,5296,,,"- `fort.41` — 3D density/salinity/temperature stations (`read_input.F:5296`, `write_output.F:2993`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,135,file-line,write_output.F,2993,,,"ensity/salinity/temperature stations (`read_input.F:5296`, `write_output.F:2993`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,144,file-line,global_3dvs.F,335,,,"Optional: `fort.48` — internal BPG output (`global_3dvs.F:335`, `write_output.F:3331`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,144,file-line,write_output.F,3331,,,"nal: `fort.48` — internal BPG output (`global_3dvs.F:335`, `write_output.F:3331`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,148,file-line,couple2baroclinic3D.F,39,787,,External coupling (`couple2baroclinic3D.F:39-787`):
models/ADCIRC/source-analysis/adcirc-3d-mode.md,158,file-line,couple2baroclinic3D.F,40,,,"solute-salinity interpolation before density calculation"" (`couple2baroclinic3D.F:40`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,161,file,couple2baroclinic3D.F,,,,"ly baroclinic ocean studies, use ROMS/HYCOM and couple via `couple2baroclinic3D.F`."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,167,symbol,,,,Initial_BC3D_NetCDF,"nic forcing | `IM=0`, `IDEN=5+` baroclinic coupling NetCDF (`Initial_BC3D_NetCDF`) |"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,168,symbol,,,,IEVC,"| 3D barotropic (no S/T) | `IM=11`, `IDEN=0`, prescribed `IEVC` |"
models/ADCIRC/source-analysis/adcirc-3d-mode.md,182,file,couple2baroclinic3D.F,,,,"ith thermohaline forcing, use `IM=21` + external HYCOM via `couple2baroclinic3D.F` (`IDEN>=5`)."
models/ADCIRC/source-analysis/adcirc-3d-mode.md,192,file,couple2baroclinic3D.F,,,,- ▢ Confusing `couple2baroclinic3D.F` (external coupling) with true 3D — they look similar but o
models/ADCIRC/source-analysis/adcirc-3d-mode.md,194,file,hstart.F,,,, incompatible. <!-- source-needed: hot-start 3D 상태배열 재로드 경로 hstart.F file:line 인용 필요 -->
models/ADCIRC/source-analysis/adcirc-3d-mode.md,200,file,couple2baroclinic3D.F,,,,- HYCOM → couple2baroclinic3D.F NetCDF format example.
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,2,file,vsmy.F,,,,"title: ""ADCIRC 3D internal mode — VSSOL 연직 시간적분 스킴 (vsmy.F: θ³-가중 복소 tridiagonal + w adjoint)"""
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file,vsmy.F,,,,"verification_method: ""vsmy.F(5281줄) VSSOL(:142-1703)·TRIDIAG(:2097-2130)·InmINT(:2299-23"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file,read_input.F,,,,"RIDIAG(:2097-2130)·InmINT(:2299-2319)·EDDYVIS(:1785-2062) + read_input.F 3D 블록(:5073,5102,5127-5137) + global_3dvs.F(:98,193-195) + "
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file,global_3dvs.F,,,,"IS(:1785-2062) + read_input.F 3D 블록(:5073,5102,5127-5137) + global_3dvs.F(:98,193-195) + timestep.F(:1121-1125) + docs parameter_defi"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file,timestep.F,,,," 3D 블록(:5073,5102,5127-5137) + global_3dvs.F(:98,193-195) + timestep.F(:1121-1125) + docs parameter_definitions/index.rst:1309-131"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file-line,parameter_definitions/index.rst,1309,1316,," global_3dvs.F(:98,193-195) + timestep.F(:1121-1125) + docs parameter_definitions/index.rst:1309-1316(ALP1/2/3)·fort15.rst:129 직접 read (2026-07-10~11). 모든 식·계수 "
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,7,file-line,fort15.rst,129,,," + docs parameter_definitions/index.rst:1309-1316(ALP1/2/3)·fort15.rst:129 직접 read (2026-07-10~11). 모든 식·계수 verbatim 인용."""
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,file-line,vsmy.F,142,1703,,"- `VSSOL(IT,TimeLoc)` = 3D internal mode **수평속도의 연직구조** 솔버 (vsmy.F:142-1703). `C3DVS` 시 매 timestep 호출 (timestep.F:1121-1123; 직전에 barotr"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,file-line,timestep.F,1121,1123,,수평속도의 연직구조** 솔버 (vsmy.F:142-1703). `C3DVS` 시 매 timestep 호출 (timestep.F:1121-1123; 직전에 barotropic 압력 `MOM_LV_X`→`BTP` 를 **time level s·s+1 평균
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,file,timestep.F,,,,"otropic 압력 `MOM_LV_X`→`BTP` 를 **time level s·s+1 평균**으로 적재, timestep.F 주석 ""averaged between time levels s and s+1"")."
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,symbol,,,,C3DVS,c)` = 3D internal mode **수평속도의 연직구조** 솔버 (vsmy.F:142-1703). `C3DVS` 시 매 timestep 호출 (timestep.F:1121-1123; 직전에 barotropic 압력 `M
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,symbol,,,,MOM_LV_X,"S` 시 매 timestep 호출 (timestep.F:1121-1123; 직전에 barotropic 압력 `MOM_LV_X`→`BTP` 를 **time level s·s+1 평균**으로 적재, timestep.F 주석 ""averag"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,23,symbol,,,,BTP,"step 호출 (timestep.F:1121-1123; 직전에 barotropic 압력 `MOM_LV_X`→`BTP` 를 **time level s·s+1 평균**으로 적재, timestep.F 주석 ""averaged bet"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,25,file-line,read_input.F,5073,,,"- 시간간격: `DelT => DTDP` (read_input.F:5073, POINTER alias — global_3dvs.F:98) — **2D 와 동일 dt, 별도 subcy"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,25,file-line,global_3dvs.F,98,,,"- 시간간격: `DelT => DTDP` (read_input.F:5073, POINTER alias — global_3dvs.F:98) — **2D 와 동일 dt, 별도 subcycling 없음**. 2-time-level(s → s+1) "
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,26,file-line,global_3dvs.F,193,195,,"- 좌표: 무차원 sigma `[b,a] = [-1,+1]` 고정 (global_3dvs.F:193-195, `AMB=A-B=2`)."
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,30,file-line,read_input.F,5127,,,"fort.15 3D 블록에서 `READ(15,*) Alp1,Alp2,Alp3` (read_input.F:5127), 계수 조립 :5132-5137:"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,41,file-line,parameter_definitions/index.rst,1309,1316,,"공식 의미 (docs `parameter_definitions/index.rst:1309-1316` verbatim): ""Time weighting coefficients for the 3D velocit"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,41,file-line,fort15.rst,129,,,".= fully explicit, 0.5=time centered, 1.= fully implicit"". (fort15.rst:129 에 입력 라인.)"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,43,file,vsmy.F,,,,| 항 | θ knob | LHS 반영 (vsmy.F) |
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,45,symbol,,,,Alp1,| **Coriolis** | `Alp1` | `CCL = 1 + Corif·IDTAlp1` (:993) — 복소 대각 회전 |
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,46,symbol,,,,Alp2,| **저면응력(slip)** | `Alp2` | `Mk(1) += DTAlp2·TK(NH)/Hsp1OAMB` (:1015) |
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,47,symbol,,,,Alp3,| **연직확산** | `Alp3` | `RCL = DTAlp3/Hsp1Hsp1OAMBAMB` (:995) — sigma 사상에서 온 `1/(
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,49,symbol,,,,LAdvec,"**explicit(RHS 전용) 항**: 수평이류 `LAdvec`(:870, `sponge·IFNLCT` 게이트)·수평응력 `LStress = 3·EVM·(...)`(:87"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,49,symbol,,,,VAdvec,·수평응력 `LStress = 3·EVM·(...)`(:871)·biharmonic(:923)·**연직이류 `VAdvec`**·경압 `BPG`·순압 `BTPG`(s+1/2 평균) — 전부 Fr 벡터로만 (:1019-1026).
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,49,symbol,,,,BPG, = 3·EVM·(...)`(:871)·biharmonic(:923)·**연직이류 `VAdvec`**·경압 `BPG`·순압 `BTPG`(s+1/2 평균) — 전부 Fr 벡터로만 (:1019-1026).
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,49,symbol,,,,BTPG,(...)`(:871)·biharmonic(:923)·**연직이류 `VAdvec`**·경압 `BPG`·순압 `BTPG`(s+1/2 평균) — 전부 Fr 벡터로만 (:1019-1026).
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,53,file-line,vsmy.F,2299,2319,,"- **질량행렬 `Inm`** (InmINT, vsmy.F:2299-2319): 선형 요소 `∫ψₙψₘ dσ` — `Inm(k,3)=(σ(k+1)−σ(k))/6`, `Inm(k,2)="
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,53,symbol,,,,Inm,"- **질량행렬 `Inm`** (InmINT, vsmy.F:2299-2319): 선형 요소 `∫ψₙψₘ dσ` — `Inm(k,3)="
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,54,symbol,,,,KVnm,"- **확산행렬 `KVnm`** (:589-598): `KVnm(k,3) = −½(EVTot(k+1)+EVTot(k))/(σ(k+1)−"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,54,symbol,,,,EVTot,",1)+KVnm(k,3))` — 요소 평균 eddy viscosity 의 flux 형, 행합 0(보존형). `EVTot` 은 매 node·step `EDDYVIS` 호출로 갱신 (:584; IEVC 프로파일 카탈로그·MY2.5 "
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,54,symbol,,,,EDDYVIS,"균 eddy viscosity 의 flux 형, 행합 0(보존형). `EVTot` 은 매 node·step `EDDYVIS` 호출로 갱신 (:584; IEVC 프로파일 카탈로그·MY2.5 `IEVC=50/51 → CALL TURB`"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,61,symbol,,,,qkp1,"- 시간레벨 shift: `q(NH,k)=qkp1(NH,k)` (:1678) — `qkp1` 을 별도 보존하는 이유는 transport 계산 공급 (:1127-1130 주석)."
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,65,file-line,read_input.F,5102,,,"계수, `=2` 최소 2차, `=3` 2차 (헤더 :946-948; `READ(15,*) ISlip,KP` read_input.F:5102). ※2016 개정으로 `KSlip` 대신 2D 마찰 `TK` 재사용 ("":1009-1010 주석 aras"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,65,symbol,,,,KSlip,"6-948; `READ(15,*) ISlip,KP` read_input.F:5102). ※2016 개정으로 `KSlip` 대신 2D 마찰 `TK` 재사용 ("":1009-1010 주석 arash May 31 2016 based o"
models/ADCIRC/source-analysis/adcirc-3d-vssol-vertical-scheme.md,84,symbol,,,,ISlip," :1009, :1014)에서 2D 마찰계수 `TK(NH)` 재사용으로 변경 — fort.15 `KP` 는 `ISlip` 분기 선택에만 잔존 의미. 구문서와 코드가 다를 수 있는 지점."
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,2,file,couple2baroclinic3D.F,,,,"title: ""ADCIRC 2D-baroclinic 결합 (couple2baroclinic3D.F) — 외부 3D 모델 fort.11.nc 의 depth-avg 경압압력경사(BPGX/BPGY)·부력진동수·"
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,6,file,models/ADCIRC/raw/source_code/adcirc/src/couple2baroclinic3D.F,,,,"verification_method: ""models/ADCIRC/raw/source_code/adcirc/src/couple2baroclinic3D.F (1168) 직접 read — Module Couple2BC3D + Read_BC3D_NetCDF(113,"
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,6,file-line,momentum.F,473,477,,"Update_BC3D_Info(714 시간보간) + FBPG_Disp_from_BC3D(1012) + 적용(momentum.F:473-477 VIDBCPDXOH) file:line 인용. WJP(Westerink-Pringle?) 개발."""
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,18,file,couple2baroclinic3D.F,,,,# ADCIRC 2D-baroclinic 결합 (couple2baroclinic3D.F)
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,20,file,src/couple2baroclinic3D.F,,,,"> `src/couple2baroclinic3D.F`(1168, Module `Couple2BC3D`) 직접 read. **2D barotropic ADCIR"
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,20,file-line,momentum.F,473,,,adcirc-momentum-implementation]] §1 의 baroclinic pressure 항(momentum.F:473) 공급원.
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,20,symbol,,,,Couple2BC3D,"> `src/couple2baroclinic3D.F`(1168, Module `Couple2BC3D`) 직접 read. **2D barotropic ADCIRC** 가 외부 **3D baroclinic oce"
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,20,symbol,,,,CBaroclinic,de]]) 없이 baroclinic pressure gradient + internal tide 를 포함. `CBaroclinic` 활성 시 [[adcirc-momentum-implementation]] §1 의 baroclinic pre
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,29,symbol,,,,densityFileName,`densityFileName`(기본 `fort.11.nc`) 에서 읽는 변수:
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,33,symbol,,,,BPGX,| `BPGX`/`BPGY` | depth-averaged 동서/남북 **baroclinic pressure gradien
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,33,symbol,,,,BPGY,| `BPGX`/`BPGY` | depth-averaged 동서/남북 **baroclinic pressure gradient** |
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,34,symbol,,,,SigTS,| `SigTS` | 자유표면 sigmat 밀도 |
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,36,symbol,,,,MLD,| `MLD` | mixed layer depth |
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,37,symbol,,,,CDisp,| `CDisp`/`DispX`/`DispY` | **internal tide dispersion**(LoadIT_Fric 
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,37,symbol,,,,DispX,| `CDisp`/`DispX`/`DispY` | **internal tide dispersion**(LoadIT_Fric 시) |
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,37,symbol,,,,DispY,| `CDisp`/`DispX`/`DispY` | **internal tide dispersion**(LoadIT_Fric 시) |
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,40,symbol,,,,LoadIT_Fric,"- `LoadIT_Fric`(nodalattr, [[adcirc-nodal-attributes]]) + `HBREAK` 연계(:36, "
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,40,symbol,,,,HBREAK,"- `LoadIT_Fric`(nodalattr, [[adcirc-nodal-attributes]]) + `HBREAK` 연계(:36, :144)."
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,44,symbol,,,,Put_BC3D_on_ADCIRC_Grid,- **공간** `Put_BC3D_on_ADCIRC_Grid`(:855) / `Read_BC3D_NetCDF_on_ADCIRC_Grid`(:479): BC3D lon/l
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,44,symbol,,,,Read_BC3D_NetCDF_on_ADCIRC_Grid,- **공간** `Put_BC3D_on_ADCIRC_Grid`(:855) / `Read_BC3D_NetCDF_on_ADCIRC_Grid`(:479): BC3D lon/lat 정규격자 → ADCIRC unstructured node 보간(`Get
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,44,symbol,,,,Get_LonLatDepthTime,rid`(:479): BC3D lon/lat 정규격자 → ADCIRC unstructured node 보간(`Get_LonLatDepthTime` :174 좌표·보간계수).
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,45,symbol,,,,Update_BC3D_Info,"- **시간** `Update_BC3D_Info`(:714): **2 timestep 만 메모리 보관**, 그 사이 선형 보간(`densityTimeIter"
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,45,symbol,,,,densityTimeIterator,"pdate_BC3D_Info`(:714): **2 timestep 만 메모리 보관**, 그 사이 선형 보간(`densityTimeIterator` skip). `Initial_BC3D_NetCDF`(:627) cold-start 초기화."
models/ADCIRC/source-analysis/adcirc-baroclinic-coupling.md,45,symbol,,,,Initial_BC3D_NetCDF,"imestep 만 메모리 보관**, 그 사이 선형 보간(`densityTimeIterator` skip). `Initial_BC3D_NetCDF`(:627) cold-start 초기화."
